Experiment:, 100%_SOC
Start date:, Friday, June 21, 2024
Start time:, 3:39:59 AM +02:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
1, 2.685395, -0.07160692, , -0.07160692, 10000, 0.0005909596, 0.0001772445, 0.1311179, -0.1481499, 0.001308794, 0.002830601, 0.003118532, 65.18544, 0, 1
1, 2.685395, -0.07160692, , -0.07160692, 7943.282, -1.183284e-05, 0.0005411463, 0.1585315, 0.1206899, 0.001597928, 0.002196993, 0.002716644, 53.97066, 0, 1
1, 2.685395, -0.07160692, , -0.07160692, 6309.573, 0.0002241932, -0.0004390517, -0.05946537, -0.1906813, 0.00176429, 0.001725954, 0.002468125, 44.37071, 0, 1
1, 2.685395, -0.07160692, , -0.07160692, 5011.872, 9.01998e-05, 0.0004516053, 0.1477147, 0.1347142, 0.001855542, 0.001365046, 0.002303559, 36.34038, 0, 1
2, 2.685795, 0.01370562, , -0.0579013, 3981.071, 0.0004382702, -4.314422e-05, 0.1635459, -0.1152872, 0.001914444, 0.00108573, 0.002200887, 29.55868, 0, 1
2, 2.685795, 0.01370562, , -0.0579013, 3162.277, 3.672188e-05, -0.0004244926, -0.06405214, -0.1896738, 0.001950232, 0.0008521914, 0.002128294, 23.60385, 0, 1
2, 2.685795, 0.01370562, , -0.0579013, 2511.886, -7.450637e-05, -0.0004116829, -0.0980841, -0.1745431, 0.001974872, 0.0006829099, 0.002089614, 19.07536, 0, 1
2, 2.685795, 0.01370562, , -0.0579013, 1995.262, -0.0003016194, -0.0002806554, -0.1771359, -0.09343541, 0.001985942, 0.0005368654, 0.002057229, 15.12735, 0, 1
3, 2.685395, -0.018465, , -0.0763663, 1584.893, -0.0003155216, 0.0002601197, -0.1246066, 0.156821, 0.001996736, 0.0004254214, 0.002041553, 12.02751, 0, 1
3, 2.685395, -0.018465, , -0.0763663, 1258.925, 0.0002776981, -0.0002933879, 0.1120118, -0.1659985, 0.001990104, 0.0003300214, 0.002017282, 9.415743, 0, 1
3, 2.685395, -0.018465, , -0.0763663, 999.9998, 0.0003584883, -0.000178239, 0.1662629, -0.1116642, 0.001982093, 0.0002591671, 0.001998965, 7.449406, 0, 1
3, 2.685395, -0.018465, , -0.0763663, 794.328, -0.0002670884, 0.0003033852, -0.1176231, 0.1621273, 0.00200902, 0.0001898592, 0.002017971, 5.398613, 0, 1
3, 2.685395, -0.018465, , -0.0763663, 630.9572, 0.0003182826, 0.0002490893, 0.1658521, 0.1122206, 0.002013467, 0.0001395027, 0.002018294, 3.963394, 0, 1
4, 2.685395, -0.000505292, , -0.07687159, 501.1871, -0.0003530672, 0.0001961627, -0.1698965, 0.1060029, 0.002014359, 0.0001022111, 0.002016951, 2.904769, 0, 1
4, 2.685395, -0.000505292, , -0.07687159, 398.107, -0.000183167, 0.0003591431, -0.08554697, 0.1810806, 0.002012124, 6.094452e-05, 0.002013047, 1.734881, 0, 1
4, 2.685395, -0.000505292, , -0.07687159, 316.2276, 0.0001415252, -0.0003746362, 0.06717672, -0.1886275, 0.001999696, 3.81288e-05, 0.00200006, 1.092343, 0, 1
4, 2.685395, -0.000505292, , -0.07687159, 251.1885, 0.0002966887, 0.0002759599, 0.1475603, 0.1353859, 0.002023284, 1.379625e-05, 0.002023331, 0.3906789, 0, 1
4, 2.685395, -0.000505292, , -0.07687159, 199.5261, 0.0002054066, 0.0003531207, 0.1004193, 0.1732875, 0.002039713, -3.347083e-06, 0.002039716, -0.09401987, 0, 1
4, 2.685395, -0.000505292, , -0.07687159, 158.4892, 0.0004086797, -1.847517e-05, 0.2001243, -0.006365009, 0.002042999, -2.734036e-05, 0.002043181, -0.766713, 0, 1
