100000,0.05032039,0.01263548,
79432.82,0.05095791,0.006785606,
63095.73,0.05190365,0.001489715,
50118.72,0.05329847,-0.003448553,
39810.71,0.05526278,-0.008081658,
31622.77,0.05793383,-0.01240666,
25118.86,0.06126508,-0.0163181,
19952.62,0.06545888,-0.01997131,
15848.93,0.07071342,-0.02275437,
12589.25,0.07648388,-0.02417443,
9999.997,0.08221916,-0.02426915,
7943.28,0.08743117,-0.02326096,
6309.571,0.09183665,-0.02153998,
5011.871,0.09543358,-0.01951309,
3981.07,0.09825478,-0.01743101,
3162.276,0.1004068,-0.0155392,
2511.885,0.1021546,-0.01390852,
1995.261,0.1036042,-0.01259823,
1584.892,0.1048022,-0.01157365,
1258.925,0.1059036,-0.01083005,
999.9994,0.1069552,-0.01039636,
794.3277,0.1079202,-0.01012337,
630.9569,0.1089437,-0.01010626,
501.1869,0.1100184,-0.01028228,
398.1069,0.1110667,-0.01062417,
316.2275,0.112221,-0.01116755,
251.1884,0.1135464,-0.01182524,
199.5261,0.1147829,-0.0127447,
158.4892,0.1163679,-0.0137979,
125.8924,0.1179836,-0.01512904,
99.99991,0.1196927,-0.0165946,
79.43275,0.121629,-0.01835808,
63.09567,0.1238343,-0.02039111,
50.11867,0.1261764,-0.02257552,
39.81068,0.1289964,-0.02506382,
31.62274,0.1320525,-0.02815811,
25.11884,0.1355586,-0.03125346,
19.9526,0.1389509,-0.03499795,
15.84891,0.1432548,-0.03930258,
12.58924,0.1482392,-0.0441136,
9.999988,0.1529051,-0.04904156,
7.943272,0.1588814,-0.05457844,
6.309565,0.1651892,-0.06102421,
5.011866,0.1722161,-0.0669169,
3.981066,0.1771614,-0.07459649,
3.162273,0.1829943,-0.08363967,
2.511883,0.1870294,-0.09649595,
1.995259,0.1900817,-0.112375,
1.584891,0.1925909,-0.1331938,
1.258924,0.194837,-0.1605577,
0.999998,0.1969361,-0.1961408,
0.794327,0.1988726,-0.2417103,
0.630956,0.2009003,-0.2996429,
0.501186,0.2031116,-0.3731722,
0.398106,0.2058502,-0.4656218,
0.316227,0.2088824,-0.5820019,
0.251188,0.2125978,-0.7284838,
0.199526,0.2171217,-0.9120258,
0.158489,0.2226936,-1.142805,
0.125892,0.2288509,-1.431994,
0.1,0.2393449,-1.792594,
0.079433,0.2513942,-2.246418,
0.063096,0.2650906,-2.818161,
0.050119,0.2819454,-3.531482,
0.039811,0.30151,-4.42668,
0.031623,0.326335,-5.543954,
0.025119,0.3558623,-6.931577,
0.019953,0.3924115,-8.655538,
0.015849,0.432339,-10.7859,
0.015,0.4238551,-11.37761,
