Time_Constant
0.0007976647821608066
0.00148105231724674
0.0027499220417878923
0.0051058771846552295
0.009480262141479883
0.017602336879798158
0.03268287933455134
0.06068345407153075
0.11267310815416971
0.20920413142858835
0.388436684882296
0.7212240844959216
1.339122179499087
2.4863953522568836
4.616577891374433
8.571762896749997
15.915494309189533
