100000,0.008185131,0.01096606
79432.82,0.008216272,0.008715104
63095.73,0.008235253,0.006982229
50118.72,0.008277723,0.005668744
39810.71,0.00828772,0.004764284
31622.77,0.008150726,0.004196147
25118.86,0.007610714,0.003684774
19952.62,0.007121497,0.002693009
15848.93,0.007202857,0.00184137
12589.25,0.007369909,0.001361308
9999.997,0.007464321,0.001057054
7943.28,0.007515717,0.0008351318
6309.571,0.00752953,0.0006555569
5011.871,0.00752739,0.0005080577
3981.07,0.007538377,0.0003789545
3162.276,0.007555164,0.0002676477
2511.885,0.00756434,0.0001743308
1995.261,0.00758383,9.972769e-05
1584.892,0.007594534,4.330284e-05
1258.925,0.007604896,-1.667804e-05
999.9994,0.007641712,-7.105612e-05
794.3277,0.007657603,-0.0001081136
630.9569,0.007704898,-0.0001448463
501.1869,0.007713281,-0.0001844493
398.1069,0.007744275,-0.0002161299
316.2275,0.007775681,-0.0002616334
251.1884,0.00782938,-0.0002983097
199.5261,0.007847599,-0.0003354076
158.4892,0.00789638,-0.0003857038
125.8924,0.007954627,-0.0004429028
99.99991,0.007999679,-0.0004878239
79.43275,0.008052987,-0.0005475609
63.09567,0.008098966,-0.0006255178
50.11867,0.008191015,-0.0006831961
39.81068,0.008266862,-0.0007673862
31.62274,0.008386003,-0.0008570951
25.11884,0.008478819,-0.000959926
19.9526,0.008575949,-0.001066672
15.84891,0.008757157,-0.001195565
12.58924,0.00889295,-0.001327296
9.999988,0.00904385,-0.001476245
7.943272,0.009223657,-0.001591543
6.309565,0.009422168,-0.001793578
5.011866,0.009629915,-0.001966251
3.981066,0.009810729,-0.002167234
3.162273,0.01002141,-0.002410747
2.511883,0.01018795,-0.002772694
1.995259,0.01036433,-0.003172763
1.584891,0.01052451,-0.003672093
1.258924,0.01074792,-0.004300235
0.999998,0.01096217,-0.005155601
0.794327,0.0111671,-0.006201501
0.630956,0.01139004,-0.007463738
0.501186,0.0116223,-0.009057478
0.398106,0.01188182,-0.01100331
0.316227,0.01210544,-0.0134271
0.251188,0.01232489,-0.01650578
0.199526,0.01251203,-0.02038078
0.158489,0.01262196,-0.02533702
0.125892,0.01277673,-0.03152505
0.1,0.0129194,-0.03936912
0.079433,0.01305643,-0.04931556
0.063096,0.01326536,-0.06184376
0.050119,0.01347884,-0.07751226
0.039811,0.01378447,-0.09739831
0.031623,0.01415655,-0.1222396
0.025119,0.01460125,-0.1534497
0.019953,0.01527101,-0.1927545
0.015849,0.01605598,-0.2420784
0.015,0.01636354,-0.255686
