Experiment:, 80% SOC
Start date:, Thursday, June 20, 2024
Start time:, 12:52:52 AM +02:00
Time (s), Voltage (V), Current (A), Reverse I (A), Charge (C), Frequency (Hz), V' (V), V'' (V), A' (A), A'' (A), Z' (Ohm), Z'' (Ohm), | Z | (Ohm), Phase (Deg), V Range (), I Range ()
74, 2.228931, 0.00587864, , 0.0304004, , , , , , , , , , 1, 1
75, 2.226905, -0.005179522, , 0.02522088, , , , , , , , , , 1, 1
76, 2.215061, -0.01556321, , 0.009657669, , , , , , , , , , 1, 1
77, 2.195425, -0.02367254, , -0.01401487, , , , , , , , , , 1, 1
78, 2.170646, -0.02812717, , -0.04214204, , , , , , , , , , 1, 1
79, 2.144621, -0.02829971, , -0.07044175, , , , , , , , , , 1, 1
80, 2.1214, -0.02420584, , -0.09464758, , , , , , , , , , 1, 1
81, 2.104725, -0.01636317, , -0.1110107, , , , , , , , , , 1, 1
82, 2.096777, -0.006104956, , -0.1171157, , , , , , , , , , 1, 1
83, 2.099583, 0.00496889, , -0.1121468, , , , , , , , , , 1, 1
84, 2.112206, 0.01532121, , -0.0968256, , , , , , , , , , 1, 1
85, 2.133088, 0.02321094, , -0.07361466, , , , , , , , , , 1, 1
86, 2.158491, 0.02733618, , -0.04627848, , , , , , , , , , 1, 1
87, 2.184516, 0.0272107, , -0.01906779, , , , , , , , , , 1, 1
88, 2.207425, 0.02278743, , 0.003719644, , , , , , , , , , 1, 1
89, 2.22332, 0.01488202, , 0.01860167, 0.063096, 0.04265441, -0.02061891, 0.01061316, 0.01699562, 0.254718, -2.350667, 2.364427, -83.81557, 1, 1
90, 2.231268, 0.006380571, , 0.02498224, , , , , , , , , , 1, 1
91, 2.231424, -0.002434588, , 0.02254765, , , , , , , , , , 1, 1
92, 2.22332, -0.01106152, , 0.01148613, , , , , , , , , , 1, 1
93, 2.208204, -0.01873165, , -0.007245526, , , , , , , , , , 1, 1
94, 2.187165, -0.02458228, , -0.03182781, , , , , , , , , , 1, 1
95, 2.162542, -0.02801737, , -0.05984518, , , , , , , , , , 1, 1
96, 2.136205, -0.02878596, , -0.08863114, , , , , , , , , , 1, 1
97, 2.111271, -0.02676255, , -0.1153937, , , , , , , , , , 1, 1
98, 2.090076, -0.02218243, , -0.1375761, , , , , , , , , , 1, 1
99, 2.074804, -0.01537499, , -0.1529511, , , , , , , , , , 1, 1
100, 2.066544, -0.007187245, , -0.1601384, , , , , , , , , , 1, 1
101, 2.0667, 0.001612229, , -0.1585261, , , , , , , , , , 1, 1
102, 2.07496, 0.01022348, , -0.1483026, , , , , , , , , , 1, 1
103, 2.091012, 0.01792498, , -0.1303777, , , , , , , , , , 1, 1
104, 2.112361, 0.02371287, , -0.1066648, , , , , , , , , , 1, 1
105, 2.137452, 0.0271009, , -0.07956389, , , , , , , , , , 1, 1
106, 2.163633, 0.02779105, , -0.05177284, , , , , , , , , , 1, 1
107, 2.188412, 0.02572059, , -0.02605225, , , , , , , , , , 1, 1
108, 2.209607, 0.02109342, , -0.004958835, , , , , , , , , , 1, 1
109, 2.224723, 0.01436441, , 0.009405573, 0.050119, 0.05359591, -0.02570233, 0.01027209, 0.01720759, 0.2695774, -2.953743, 2.966019, -84.78527, 1, 1
110, 2.233606, 0.007619713, , 0.01702528, , , , , , , , , , 1, 1
111, 2.236099, 0.0006554229, , 0.01768071, , , , , , , , , , 1, 1
112, 2.232203, -0.006340237, , 0.01134047, , , , , , , , , , 1, 1
113, 2.221918, -0.01303788, , -0.001697406, , , , , , , , , , 1, 1
114, 2.206178, -0.01898262, , -0.02068003, , , , , , , , , , 1, 1
115, 2.185607, -0.02376665, , -0.04444667, , , , , , , , , , 1, 1
116, 2.162075, -0.02706057, , -0.07150724, , , , , , , , , , 1, 1
117, 2.13605, -0.02872321, , -0.1002304, , , , , , , , , , 1, 1
118, 2.11018, -0.0286291, , -0.1288595, , , , , , , , , , 1, 1
119, 2.085401, -0.02679392, , -0.1556535, , , , , , , , , , 1, 1
120, 2.063116, -0.02334314, , -0.1789966, , , , , , , , , , 1, 1
121, 2.045506, -0.01843363, , -0.1974302, , , , , , , , , , 1, 1
122, 2.032259, -0.01234772, , -0.209778, , , , , , , , , , 1, 1
123, 2.02587, -0.005618712, , -0.2153967, , , , , , , , , , 1, 1
124, 2.026337, 0.001424005, , -0.2139727, , , , , , , , , , 1, 1
125, 2.033818, 0.008325553, , -0.2056471, , , , , , , , , , 1, 1
126, 2.047843, 0.01478791, , -0.1908592, , , , , , , , , , 1, 1
127, 2.066233, 0.02030915, , -0.17055, , , , , , , , , , 1, 1
128, 2.088985, 0.02445008, , -0.1461, , , , , , , , , , 1, 1
129, 2.114076, 0.02703816, , -0.1190618, , , , , , , , , , 1, 1
130, 2.140413, 0.02793222, , -0.0911296, , , , , , , , , , 1, 1
131, 2.166283, 0.02706953, , -0.06406007, , , , , , , , , , 1, 1
132, 2.189815, 0.02449713, , -0.03956294, , , , , , , , , , 1, 1
133, 2.209762, 0.02038758, , -0.01917536, , , , , , , , , , 1, 1
134, 2.225347, 0.01491339, , -0.004261967, 0.039811, 0.06743056, -0.03196582, 0.009959555, 0.01738458, 0.2886432, -3.713395, 3.724596, -85.55532, 1, 1
135, 2.235476, 0.009470582, , 0.005208615, , , , , , , , , , 1, 1
136, 2.240463, 0.004043455, , 0.00925207, , , , , , , , , , 1, 1
137, 2.240619, -0.001540524, , 0.007711546, , , , , , , , , , 1, 1
138, 2.235632, -0.007093133, , 0.0006184127, , , , , , , , , , 1, 1
139, 2.225502, -0.01239478, , -0.01177636, , , , , , , , , , 1, 1
140, 2.210853, -0.01730429, , -0.02908065, , , , , , , , , , 1, 1
141, 2.192308, -0.02155501, , -0.05063567, , , , , , , , , , 1, 1
142, 2.170334, -0.02489599, , -0.07553165, , , , , , , , , , 1, 1
143, 2.146335, -0.02729585, , -0.1028275, , , , , , , , , , 1, 1
144, 2.120621, -0.02861341, , -0.1314409, , , , , , , , , , 1, 1
145, 2.094128, -0.02888007, , -0.160321, , , , , , , , , , 1, 1
146, 2.06857, -0.02801737, , -0.1883384, , , , , , , , , , 1, 1
147, 2.044415, -0.02605671, , -0.2143951, , , , , , , , , , 1, 1
148, 2.021662, -0.02313923, , -0.2375343, , , , , , , , , , 1, 1
149, 2.00374, -0.01928064, , -0.2568149, , , , , , , , , , 1, 1
150, 1.989715, -0.0146221, , -0.271437, , , , , , , , , , 1, 1
151, 1.980364, -0.00949299, , -0.28093, , , , , , , , , , 1, 1
152, 1.976312, -0.004003122, , -0.2849331, , , , , , , , , , 1, 1
153, 1.977403, 0.001580858, , -0.2833523, , , , , , , , , , 1, 1
154, 1.983637, 0.007102096, , -0.2762502, , , , , , , , , , 1, 1
155, 1.994857, 0.01235668, , -0.2638935, , , , , , , , , , 1, 1
156, 2.010597, 0.01721914, , -0.2466744, , , , , , , , , , 1, 1
157, 2.030545, 0.02126596, , -0.2254084, , , , , , , , , , 1, 1
158, 2.053921, 0.02445008, , -0.2009583, , , , , , , , , , 1, 1
159, 2.079011, 0.02666171, , -0.1742966, , , , , , , , , , 1, 1
160, 2.105037, 0.02782242, , -0.1464742, , , , , , , , , , 1, 1
161, 2.131686, 0.02783811, , -0.1186361, , , , , , , , , , 1, 1
162, 2.157088, 0.02677151, , -0.09186459, , , , , , , , , , 1, 1
163, 2.18062, 0.02465399, , -0.0672106, , , , , , , , , , 1, 1
164, 2.201191, 0.02151692, , -0.04569368, , , , , , , , , , 1, 1
165, 2.218333, 0.01750147, , -0.02819221, , , , , , , , , , 1, 1
166, 2.231112, 0.0128743, , -0.01531791, 0.031623, 0.0848486, -0.04000574, 0.009738506, 0.01750995, 0.3133743, -4.671446, 4.681946, -86.16218, 1, 1
167, 2.240307, 0.008654945, , -0.006662964, , , , , , , , , , 1, 1
168, 2.245606, 0.004341477, , -0.002321487, , , , , , , , , , 1, 1
169, 2.246697, -0.0001131585, , -0.002434646, , , , , , , , , , 1, 1
170, 2.243736, -0.004552109, , -0.006986755, , , , , , , , , , 1, 1
171, 2.236879, -0.008896947, , -0.0158837, , , , , , , , , , 1, 1
172, 2.22597, -0.01303788, , -0.02892158, , , , , , , , , , 1, 1
173, 2.211632, -0.01692784, , -0.04584942, , , , , , , , , , 1, 1
174, 2.193866, -0.02042567, , -0.06627508, , , , , , , , , , 1, 1
175, 2.173451, -0.02337451, , -0.0896496, , , , , , , , , , 1, 1
176, 2.150698, -0.02572731, , -0.1153769, , , , , , , , , , 1, 1
177, 2.126387, -0.02748407, , -0.142861, , , , , , , , , , 1, 1
178, 2.100673, -0.02855068, , -0.1714117, , , , , , , , , , 1, 1
179, 2.074492, -0.02892712, , -0.2003388, , , , , , , , , , 1, 1
180, 2.048622, -0.02859773, , -0.2289365, , , , , , , , , , 1, 1
181, 2.02213, -0.02759387, , -0.2565304, , , , , , , , , , 1, 1
182, 1.99813, -0.02591554, , -0.2824459, , , , , , , , , , 1, 1
183, 1.976312, -0.02359411, , -0.30604, , , , , , , , , , 1, 1
184, 1.956988, -0.02070801, , -0.326748, , , , , , , , , , 1, 1
185, 1.94078, -0.01725723, , -0.3440053, , , , , , , , , , 1, 1
186, 1.928001, -0.01339864, , -0.3574039, , , , , , , , , , 1, 1
187, 1.919118, -0.009273395, , -0.3666773, , , , , , , , , , 1, 1
188, 1.914287, -0.004928557, , -0.3716058, , , , , , , , , , 1, 1
189, 1.91382, -0.0004896065, , -0.3720955, , , , , , , , , , 1, 1
190, 1.917404, 0.003949343, , -0.3681461, , , , , , , , , , 1, 1
191, 1.92504, 0.008294182, , -0.3598519, , , , , , , , , , 1, 1
192, 1.936884, 0.01243511, , -0.3474168, , , , , , , , , , 1, 1
193, 1.952157, 0.01635644, , -0.3310604, , , , , , , , , , 1, 1
194, 1.970702, 0.01979153, , -0.3112688, , , , , , , , , , 1, 1
195, 1.991896, 0.02266195, , -0.2886069, , , , , , , , , , 1, 1
196, 2.015584, 0.02496769, , -0.2636392, , , , , , , , , , 1, 1
197, 2.041454, 0.02664602, , -0.2369932, , , , , , , , , , 1, 1
198, 2.067791, 0.02766557, , -0.2093276, , , , , , , , , , 1, 1
199, 2.093972, 0.02799496, , -0.1813326, , , , , , , , , , 1, 1
200, 2.120154, 0.02758715, , -0.1537455, , , , , , , , , , 1, 1
201, 2.145556, 0.02652054, , -0.127225, , , , , , , , , , 1, 1
202, 2.169088, 0.02476378, , -0.1024612, , , , , , , , , , 1, 1
203, 2.190126, 0.0223953, , -0.08006587, , , , , , , , , , 1, 1
204, 2.208983, 0.01946214, , -0.06060373, , , , , , , , , , 1, 1
205, 2.224411, 0.01596431, , -0.04463942, , , , , , , , , , 1, 1
206, 2.236411, 0.0122312, , -0.03240822, 0.025119, 0.1068514, -0.05000712, 0.009541306, 0.01762043, 0.3445807, -5.877474, 5.887567, -86.64474, 1, 1
207, 2.24545, 0.008921595, , -0.02348662, , , , , , , , , , 1, 1
208, 2.25106, 0.005517878, , -0.01796875, , , , , , , , , , 1, 1
209, 2.25371, 0.002020047, , -0.0159487, , , , , , , , , , 1, 1
210, 2.253242, -0.001540524, , -0.01748922, , , , , , , , , , 1, 1
211, 2.249814, -0.00505404, , -0.02254326, , , , , , , , , , 1, 1
212, 2.242801, -0.008520499, , -0.03106376, , , , , , , , , , 1, 1
213, 2.232983, -0.01186148, , -0.04292524, , , , , , , , , , 1, 1
214, 2.220048, -0.01501423, , -0.05793947, , , , , , , , , , 1, 1
215, 2.204308, -0.01801013, , -0.07594959, , , , , , , , , , 1, 1
216, 2.186542, -0.02072369, , -0.09667329, , , , , , , , , , 1, 1
217, 2.166283, -0.02302944, , -0.1197027, , , , , , , , , , 1, 1
218, 2.144153, -0.02502147, , -0.1447242, , , , , , , , , , 1, 1
219, 2.120621, -0.02663706, , -0.1713613, , , , , , , , , , 1, 1
220, 2.095531, -0.02784483, , -0.1992061, , , , , , , , , , 1, 1
221, 2.069661, -0.02861341, , -0.2278195, , , , , , , , , , 1, 1
222, 2.043324, -0.02892712, , -0.2567466, , , , , , , , , , 1, 1
223, 2.016207, -0.02881733, , -0.2855639, , , , , , , , , , 1, 1
224, 1.990338, -0.02826834, , -0.3138323, , , , , , , , , , 1, 1
225, 1.965247, -0.02724879, , -0.3410811, , , , , , , , , , 1, 1
226, 1.941404, -0.02586848, , -0.3669496, , , , , , , , , , 1, 1
227, 1.91943, -0.02404898, , -0.3909985, , , , , , , , , , 1, 1
228, 1.899171, -0.02188441, , -0.412883, , , , , , , , , , 1, 1
229, 1.881249, -0.01934338, , -0.4322263, , , , , , , , , , 1, 1
230, 1.866132, -0.01650433, , -0.4487307, , , , , , , , , , 1, 1
