100000,0.05039831,0.01361667,
79432.82,0.05091907,0.008035664,
63095.73,0.05172253,0.003057194,
50118.72,0.05290856,-0.00150341,
39810.71,0.05462224,-0.005694528,
31622.77,0.0569203,-0.009503826,
25118.86,0.05972823,-0.01288397,
19952.62,0.06320569,-0.01595179,
15848.93,0.06755413,-0.01825161,
12589.25,0.07226034,-0.01937379,
9999.997,0.07687013,-0.01941566,
7943.28,0.08101457,-0.01861738,
6309.571,0.08447644,-0.01729302,
5011.871,0.08731255,-0.01576485,
3981.07,0.08957089,-0.01426659,
3162.276,0.09131119,-0.01287869,
2511.885,0.09276911,-0.01176055,
1995.261,0.09401742,-0.01085177,
1584.892,0.09510756,-0.01019841,
1258.925,0.09613382,-0.009785134,
999.9994,0.09715423,-0.009574582,
794.3277,0.09808692,-0.009521651,
630.9569,0.09911004,-0.009658913,
501.1869,0.100226,-0.009979181,
398.1069,0.1013298,-0.01043419,
316.2275,0.102519,-0.01105604,
251.1884,0.1038484,-0.01180853,
199.5261,0.1052216,-0.01274665,
158.4892,0.1067677,-0.01382835,
125.8924,0.1085206,-0.01510694,
99.99991,0.1102975,-0.01660669,
79.43275,0.1123153,-0.01828775,
63.09567,0.1145757,-0.02013733,
50.11867,0.117025,-0.02234721,
39.81068,0.1197984,-0.02484847,
31.62274,0.1228962,-0.02758107,
25.11884,0.1259563,-0.0307412,
19.9526,0.1301398,-0.03408559,
15.84891,0.1343767,-0.03802968,
12.58924,0.1384715,-0.04234301,
9.999988,0.1446538,-0.04713611,
7.943272,0.1505734,-0.05271832,
6.309565,0.1565888,-0.0584065,
5.011866,0.1627348,-0.06595398,
3.981066,0.171799,-0.07259402,
3.162273,0.1778569,-0.08110724,
2.511883,0.1848351,-0.08912648,
1.995259,0.1911585,-0.1010373,
1.584891,0.1954427,-0.1162619,
1.258924,0.1988121,-0.1358841,
0.999998,0.2016241,-0.1617256,
0.794327,0.2039063,-0.1955508,
0.630956,0.2059264,-0.2392375,
0.501186,0.2079065,-0.2951339,
0.398106,0.2102188,-0.3662555,
0.316227,0.2130279,-0.4556761,
0.251188,0.2161971,-0.5680263,
0.199526,0.2201391,-0.708515,
0.158489,0.2252118,-0.8833143,
0.125892,0.2324648,-1.10123,
0.1,0.2429504,-1.370312,
0.079433,0.26061,-1.702351,
0.063096,0.2932754,-2.110758,
0.050119,0.3553477,-2.610516,
0.039811,0.4598461,-3.223686,
0.031623,0.3403395,-4.122466,
0.025119,0.3800631,-5.233038,
0.019953,0.4403991,-6.656448,
0.015849,0.5184801,-8.472758,
0.015,0.5144945,-9.015629,
