Time_Constant
3.1755588149876e-06
5.368094587288673e-06
9.074446790931356e-06
1.533981624624008e-05
2.5931053196936537e-05
4.383491360707595e-05
7.410033199757625e-05
0.0001252622339208782
0.0002117484068406333
0.0003579481731729922
0.0006050902417146108
0.0010228693091871087
0.0017291001433309815
0.002922941649352312
0.00494106019160916
0.00835257037119252
0.014119526802000496
0.023868225977477994
0.04034782604975392
0.0682056164742756
0.11529756554664085
0.19490372359577932
0.32947323121174754
0.5569550344263426
0.941499584752265
1.5915494309189535
