Frequency,Real_Error,Imag_Error
50118.72,0.004154137790565192,0.006353412079642703
39810.71,0.0033794585266055527,0.003975283076335692
31622.77,0.0022970083119795773,0.002181878247968526
25118.86,0.0012410182703827613,0.001044955257324797
19952.62,0.00022825462559800114,0.00024566480899089124
15848.93,0.0009041006375438143,1.4151357745743193e-05
12589.25,0.0016272077056671969,0.00046230081980334556
9999.997,0.0018365433585995627,0.0011550207020697076
7943.28,0.0014855983932713507,0.0017504393270601562
6309.571,0.00077956818834167,0.002008370681439723
5011.871,0.0001407433057809826,0.0019080306809420508
3981.07,0.00036156447679353,0.0015564351800949477
3162.276,0.0007185699819658026,0.0011827234586741786
2511.885,0.0009073269893273145,0.0006513431783000748
1995.261,0.0008281006746787556,0.0002539893696021558
1584.892,0.0007772424596931282,5.5153272120675445e-05
1258.925,0.0006567659690949051,0.000325676518261625
999.9994,0.0004297437422721151,0.0004615473946404415
794.3277,0.00025480102269483107,0.0005980522787133735
630.9569,8.850355469704196e-05,0.0006614091978339315
501.1869,0.0001225321589021222,0.0007298919804812013
398.1069,0.00025803328343974863,0.0006978495500512549
316.2275,0.0005190551394853721,0.0006180784874629409
251.1884,0.0005879907131729617,0.0005647692192976977
199.5261,0.0006556041689754627,0.00042244671555186075
158.4892,0.0007781615142186254,0.0002796023058094302
125.8924,0.0009242354144692461,0.00021617551706527675
99.99991,0.0008306525207461418,0.00012627405482376966
79.43275,0.0007951187329071768,5.027742939242574e-06
63.09567,0.0009094875616688092,0.00017382212591329424
50.11867,0.0007536756752527102,0.00023871208354914533
39.81068,0.000711355029301447,0.00031498569726323353
31.62274,0.0007408196212025098,0.0004504926299839264
25.11884,0.000506136363441767,0.0008020840746425645
19.9526,0.0006073278004138372,0.000764893348328001
15.84891,0.0005058571109986809,0.0009313191061874615
12.58924,0.00018626932134901963,0.001733289494236255
9.999988,2.5279044670450945e-05,0.0012887441243695646
7.943272,0.0005247750055750733,0.0009969813594767965
6.309565,0.0009686643220630231,0.0011344816194565274
5.011866,0.002203937887562485,0.0010281512962500988
3.981066,0.0011572175747165403,0.0008480084703101354
3.162273,0.001379126975786571,0.0004091611897187597
2.511883,2.6922314250166224e-05,0.00039372937351073167
1.995259,0.0003159048545613996,0.000533443890713553
1.584891,0.00010496573441121093,5.7011202157009055e-05
1.258924,2.7600343693451324e-05,0.0007519234780757611
0.999998,3.558569278544477e-05,0.0012633125972172643
0.794327,0.00039586183018036625,0.0018283242400518596
0.630956,0.00043623285642815923,0.002178982083774983
0.501186,0.00041934227498646726,0.0021440128726670227
0.398106,0.00037678481132241703,0.0021408531899808625
0.316227,8.786863347723384e-05,0.0017298771275847669
0.251188,0.000677370253676951,0.0013062858483439133
0.199526,0.001699106753916213,0.0008806061843696922
0.158489,0.003290267496085103,0.0003448874020095527
0.125892,0.0012630848601667966,0.0037427588499623354
0.1,0.0021816999611935783,0.0005241010204899421
