Frequency,Real_Error,Imag_Error
50118.72,0.004201874144201548,0.006320630584739124
39810.71,0.0033106220929200597,0.003910292969621228
31622.77,0.0022487774319291665,0.0021439835343751296
25118.86,0.001220134036694312,0.0010238074472275326
19952.62,0.00019174942550302665,0.0002486988105205659
15848.93,0.0009233921704517173,3.8757638742274725e-05
12589.25,0.0016470224845748088,0.0004892524007172327
9999.997,0.0018003439689132095,0.0011828570226208417
7943.28,0.0014359059223332665,0.0017517022303132554
6309.571,0.0007510526024386288,0.002003719366421946
5011.871,0.0001203812259401027,0.0018945801544468406
3981.07,0.0003639262914129915,0.001494533380242996
3162.276,0.0007344086539318312,0.0010008778961622822
2511.885,0.0008244037219229949,0.0006330390815744175
1995.261,0.000797133855912735,0.00023790970363881357
1584.892,0.0007551607031905244,8.446334848692498e-05
1258.925,0.0005453329878151447,0.00036731800759377126
999.9994,0.00038634394263231675,0.0004966961934715231
794.3277,0.0001712093181145541,0.0006180012692609226
630.9569,4.564147426214249e-05,0.0006798916863172619
501.1869,0.00029307216708511497,0.000696548115432901
398.1069,0.0003239951766521032,0.0006864822096604179
316.2275,0.0005029524942002511,0.0006250312005473459
251.1884,0.0006995663176568995,0.0005522819894179642
199.5261,0.0007032718109412084,0.00047732413287177554
158.4892,0.0008366172431861219,0.0003486024301250692
125.8924,0.0009371183266972394,0.0001960056813376694
99.99991,0.000999241518220742,0.00011132618772678737
79.43275,0.0009986508489257667,3.66463800132201e-05
63.09567,0.0009829294828024304,0.00012625281038401714
50.11867,0.0008658786173438154,0.0002920296335377076
39.81068,0.0008729379499343853,0.00043056976183986073
31.62274,0.0008670088683684629,0.000510194631775214
25.11884,0.0008171851342323455,0.0005449045419045825
19.9526,0.0004934883884259444,0.001129042954034952
15.84891,0.0003156310089270642,0.0013300142070425958
12.58924,0.00017621985018007047,0.001034300770358182
9.999988,0.0005962168395672041,0.0023892123606878216
7.943272,0.0011067661242321891,0.002191271904989439
6.309565,0.0020283750150236757,0.0015940936083194135
5.011866,0.0014341006625318564,0.000394373695855349
3.981066,0.0014998912538596032,0.00010805398582439119
3.162273,0.0007011880234868706,0.0012291505067959646
2.511883,0.0006396815008669066,0.0006796041992918611
1.995259,0.0006765921504137407,1.5025165498158688e-05
1.584891,0.0013987609158856162,0.00035336503346436454
1.258924,0.0016145264937790227,0.0006357086963394154
0.999998,0.00158702836319638,0.0008290350985099004
0.794327,0.0011813434847127158,0.0009099225426330848
0.630956,0.0006276096419281785,0.0009204848317396763
0.501186,9.55122425728705e-05,0.0006596912462522586
0.398106,0.00045365205548653087,0.0002990420749233724
0.316227,0.0007642047187348677,3.3800577840525925e-05
0.251188,0.0008472390460255719,0.0008051204386517741
0.199526,0.0004567891808530955,0.0009083890989308729
0.158489,5.994771478493033e-05,0.001400771953074198
0.125892,0.0013962898844893379,0.001588082504497157
0.1,0.00041520475386325195,0.0021966432340536635
